measure,hu33_samples,notes_ticks
24.985000,1421343,93062
24.990000,1421784,93082
24.995000,1422225,93101
25.000000,1422666,93120
25.030000,1423107,93235
25.040000,1423548,93274
25.045000,1423989,93293
25.050000,1424430,93312
25.055000,1424871,93331
25.060000,1425312,93350
25.065000,1425753,93370
25.080000,1426194,93562
25.085000,1426635,93581
25.090000,1427076,93600
25.095000,1427517,93619
25.100000,1427958,93638
25.105000,1428399,93658
25.110000,1428840,93677
25.115000,1429281,93696
25.120000,1429722,93715
25.125000,1430163,93734
25.130000,1430604,93754
25.135000,1431045,93773
25.140000,1431486,93792
25.145000,1431927,93811
25.150000,1432368,93830
25.155000,1432809,93850
25.160000,1433250,93869
25.165000,1433691,93888
25.170000,1434132,93907
25.175000,1434573,93926
25.180000,1435014,93946
25.185000,1435455,93965
25.190000,1435896,93984
25.195000,1436337,94003
25.200000,1436778,94022
25.205000,1437219,94042
25.210000,1437660,94061
25.215000,1438101,94080
25.220000,1438542,94099
25.225000,1438983,94118
25.230000,1439424,94138
25.235000,1439865,94157
25.240000,1440306,94176
25.245000,1440747,94195
25.250000,1441188,94214
25.255000,1441629,94234
25.260000,1442070,94253
25.265000,1442511,94272
25.270000,1442952,94291
25.275000,1443393,94310
25.280000,1443834,94330
25.285000,1444275,94349
25.290000,1444716,94368
25.295000,1445157,94387
25.300000,1445598,94406
25.305000,1446039,94426
25.310000,1446480,94445
25.315000,1446921,94464
25.320000,1447362,94483
25.325000,1447803,94502
25.330000,1448244,94522
25.335000,1448685,94541
25.340000,1449126,94560
25.345000,1449567,94579
25.350000,1450008,94598
25.355000,1450449,94618
25.360000,1450890,94637
25.365000,1451331,94656
25.370000,1451772,94675
25.375000,1452213,94694
25.380000,1452654,94714
25.385000,1453095,94733
25.390000,1453536,94752
25.395000,1453977,94771
25.400000,1454418,94790
25.405000,1454859,94810
25.450000,1455300,94848
25.455000,1455741,94867
25.460000,1456182,94886
25.465000,1456623,94906
25.470000,1457064,94925
25.475000,1457505,94944
25.480000,1457946,94963
25.485000,1458387,94982
25.490000,1458828,95002
25.495000,1459269,95021
25.500000,1459710,95040
25.505000,1460151,95059
25.510000,1460592,95078
25.515000,1461033,95098
25.520000,1461474,95117
25.525000,1461915,95136
25.530000,1462356,95155
25.535000,1462797,95174
25.540000,1463238,95194
25.545000,1463679,95213
25.550000,1464120,95232
25.555000,1464561,95251
25.560000,1465002,95270
25.565000,1465443,95290
25.570000,1465884,95309
25.575000,1466325,95328
25.580000,1466766,95347
25.585000,1467207,95366
25.590000,1467648,95386
25.595000,1468089,95405
25.600000,1468530,95424
25.605000,1468971,95443
25.610000,1469412,95462
25.615000,1469853,95482
25.750000,1470294,96000
25.765000,1470735,96058
25.770000,1471176,96077
25.775000,1471617,96096
25.780000,1472058,96115
25.785000,1472499,96134
25.790000,1472940,96154
25.795000,1473381,96173
25.800000,1473822,96192
25.805000,1474263,96211
25.810000,1474704,96230
25.815000,1475145,96250
25.820000,1475586,96269
25.825000,1476027,96288
25.830000,1476468,96307
25.835000,1476909,96326
25.840000,1477350,96346
25.845000,1477791,96365
25.850000,1478232,96384
25.855000,1478673,96403
25.860000,1479114,96422
25.865000,1479555,96442
25.870000,1479996,96461
25.875000,1480437,96480
25.880000,1480878,96499
25.885000,1481319,96518
25.890000,1481760,96538
25.895000,1482201,96557
25.900000,1482642,96576
25.905000,1483083,96595
25.910000,1483524,96614
25.915000,1483965,96634
25.920000,1484406,96653
25.925000,1484847,96672
25.930000,1485288,96691
25.935000,1485729,96710
25.940000,1486170,96730
25.945000,1486611,96749
25.950000,1487052,96768
25.955000,1487493,96787
25.960000,1487934,96806
25.965000,1488375,96826
25.970000,1488816,96845
25.975000,1489257,96864
25.980000,1489698,96883
25.985000,1490139,96902
25.990000,1490580,96922
25.995000,1491021,96941
26.000000,1491462,96960
26.005000,1491903,96979
26.010000,1492344,96998
26.015000,1492785,97018
26.020000,1493226,97037
26.025000,1493667,97056
26.030000,1494108,97075
26.035000,1494549,97094
26.040000,1494990,97114
26.045000,1495431,97133
26.050000,1495872,97152
26.055000,1496313,97171
26.060000,1496754,97190
26.065000,1497195,97210
26.070000,1497636,97229
26.075000,1498077,97248
26.080000,1498518,97267
26.085000,1498959,97286
26.090000,1499400,97306
26.095000,1499841,97325
26.100000,1500282,97344
26.105000,1500723,97363
26.110000,1501164,97382
26.115000,1501605,97402
26.120000,1502046,97421
26.125000,1502487,97440
26.130000,1502928,97459
26.135000,1503369,97478
26.265000,1503810,97978
26.270000,1504251,97997
26.275000,1504692,98016
26.280000,1505133,98035
26.285000,1505574,98054
26.290000,1506015,98074
26.295000,1506456,98093
26.300000,1506897,98112
26.305000,1507338,98131
26.310000,1507779,98150
26.315000,1508220,98170
26.320000,1508661,98189
26.325000,1509102,98208
26.330000,1509543,98227
26.335000,1509984,98246
26.340000,1510425,98266
26.345000,1510866,98285
26.350000,1511307,98304
26.355000,1511748,98323
26.360000,1512189,98342
26.365000,1512630,98362
26.370000,1513071,98381
26.375000,1513512,98400
26.380000,1513953,98419
26.480000,1514394,98803
26.485000,1514835,98822
26.490000,1515276,98842
26.495000,1515717,98861
26.500000,1516158,98880
26.505000,1516599,98899
26.510000,1517040,98918
26.515000,1517481,98938
26.520000,1517922,98957
26.525000,1518363,98976
26.530000,1518804,98995
26.535000,1519245,99014
26.540000,1519686,99034
26.545000,1520127,99053
26.550000,1520568,99072
26.555000,1521009,99091
26.560000,1521450,99110
26.565000,1521891,99130
26.570000,1522332,99149
26.575000,1522773,99168
26.580000,1523214,99187
26.585000,1523655,99206
26.590000,1524096,99226
26.595000,1524537,99245
26.600000,1524978,99264
26.605000,1525419,99283
26.610000,1525860,99302
26.615000,1526301,99322
26.620000,1526742,99341
26.625000,1527183,99360
26.630000,1527624,99379
26.635000,1528065,99398
26.640000,1528506,99418
26.645000,1528947,99437
26.650000,1529388,99456
26.655000,1529829,99475
26.735000,1530270,99782
26.740000,1530711,99802
26.745000,1531152,99821
26.750000,1531593,99840
26.755000,1532034,99859
26.760000,1532475,99878
26.765000,1532916,99898
26.770000,1533357,99917
26.775000,1533798,99936
26.780000,1534239,99955
26.785000,1534680,99974
26.790000,1535121,99994
26.795000,1535562,100013
26.800000,1536003,100032
26.805000,1536444,100051
26.810000,1536885,100070
26.815000,1537326,100090
26.820000,1537767,100109
26.825000,1538208,100128
26.830000,1538649,100147
26.835000,1539090,100166
26.840000,1539531,100186
26.845000,1539972,100205
26.850000,1540413,100224
26.855000,1540854,100243
26.860000,1541295,100262
26.865000,1541736,100282
26.870000,1542177,100301
26.875000,1542618,100320
26.880000,1543059,100339
26.885000,1543500,100358
26.890000,1543941,100378
26.895000,1544382,100397
26.900000,1544823,100416
26.905000,1545264,100435
26.910000,1545705,100454
26.915000,1546146,100474
26.995000,1546587,100781
27.000000,1547028,100800
27.005000,1547469,100819
27.010000,1547910,100838
27.015000,1548351,100858
27.020000,1548792,100877
27.025000,1549233,100896
27.030000,1549674,100915
27.035000,1550115,100934
27.040000,1550556,100954
27.045000,1550997,100973
27.050000,1551438,100992
27.055000,1551879,101011
27.060000,1552320,101030
27.065000,1552761,101050
27.070000,1553202,101069
27.075000,1553643,101088
27.080000,1554084,101107
27.085000,1554525,101126
27.150000,1554966,101376
27.155000,1555407,101395
27.160000,1555848,101414
27.165000,1556289,101434
27.170000,1556730,101453
27.175000,1557171,101472
27.180000,1557612,101491
27.185000,1558053,101510
27.190000,1558494,101530
27.195000,1558935,101549
27.200000,1559376,101568
27.205000,1559817,101587
27.210000,1560258,101606
27.215000,1560699,101626
27.220000,1561140,101645
27.225000,1561581,101664
27.230000,1562022,101683
27.235000,1562463,101702
27.240000,1562904,101722
27.245000,1563345,101741
27.250000,1563786,101760
27.255000,1564227,101779
27.260000,1564668,101798
27.265000,1565109,101818
27.270000,1565550,101837
27.275000,1565991,101856
27.280000,1566432,101875
27.285000,1566873,101894
27.290000,1567314,101914
27.295000,1567755,101933
27.300000,1568196,101952
27.360000,1568637,102182
27.365000,1569078,102202
27.370000,1569519,102221
27.375000,1569960,102240
27.380000,1570401,102259
27.385000,1570842,102278
27.390000,1571283,102298
27.395000,1571724,102317
27.400000,1572165,102336
27.405000,1572606,102355
27.410000,1573047,102374
27.415000,1573488,102394
27.420000,1573929,102413
27.425000,1574370,102432
27.430000,1574811,102451
27.435000,1575252,102470
27.440000,1575693,102490
27.445000,1576134,102509
27.450000,1576575,102528
27.455000,1577016,102547
27.460000,1577457,102566
27.465000,1577898,102586
27.470000,1578339,102605
27.475000,1578780,102624
27.480000,1579221,102643
27.485000,1579662,102662
27.490000,1580103,102682
27.495000,1580544,102701
27.500000,1580985,102720
27.505000,1581426,102739
27.510000,1581867,102758
27.515000,1582308,102778
27.520000,1582749,102797
27.525000,1583190,102816
27.530000,1583631,102835
27.535000,1584072,102854
27.540000,1584513,102874
27.545000,1584954,102893
27.550000,1585395,102912
27.555000,1585836,102931
27.560000,1586277,102950
27.565000,1586718,102970
27.570000,1587159,102989
27.575000,1587600,103008
27.580000,1588041,103027
27.585000,1588482,103046
27.590000,1588923,103066
27.595000,1589364,103085
27.600000,1589805,103104
27.605000,1590246,103123
27.610000,1590687,103142
27.615000,1591128,103162
27.620000,1591569,103181
27.625000,1592010,103200
27.630000,1592451,103219
27.635000,1592892,103238
27.640000,1593333,103258
27.645000,1593774,103277
27.650000,1594215,103296
27.655000,1594656,103315
27.660000,1595097,103334
27.665000,1595538,103354
27.670000,1595979,103373
27.675000,1596420,103392
27.680000,1596861,103411
27.685000,1597302,103430
27.690000,1597743,103450
27.695000,1598184,103469
27.700000,1598625,103488
27.705000,1599066,103507
27.710000,1599507,103526
27.715000,1599948,103546
27.720000,1600389,103565
27.725000,1600830,103584
27.730000,1601271,103603
27.735000,1601712,103622
27.740000,1602153,103642
27.745000,1602594,103661
27.750000,1603035,103680
27.755000,1603476,103699
27.760000,1603917,103718
27.765000,1604358,103738
27.770000,1604799,103757
27.775000,1605240,103776
27.780000,1605681,103795
27.785000,1606122,103814
27.790000,1606563,103834
27.795000,1607004,103853
27.800000,1607445,103872
27.805000,1607886,103891
27.810000,1608327,103910
27.815000,1608768,103930
27.820000,1609209,103949
27.825000,1609650,103968
27.830000,1610091,103987
27.835000,1610532,104006
27.840000,1610973,104026
27.845000,1611414,104045
27.850000,1611855,104064
27.855000,1612296,104083
27.860000,1612737,104102
27.865000,1613178,104122
27.870000,1613619,104141
27.875000,1614060,104160
27.880000,1614501,104179
27.885000,1614942,104198
27.890000,1615383,104218
27.895000,1615824,104237
27.900000,1616265,104256
27.905000,1616706,104275
27.910000,1617147,104294
27.915000,1617588,104314
27.920000,1618029,104333
27.925000,1618470,104352
27.930000,1618911,104371
27.935000,1619352,104390
27.940000,1619793,104410
27.945000,1620234,104429
27.947500,1620675,104438
27.950000,1621116,104448
27.955000,1621557,104467
27.960000,1621998,104486
27.965000,1622439,104506
27.970000,1622880,104525
27.975000,1623321,104544
27.976667,1623762,104550
27.978333,1624203,104557
27.980000,1624644,104563
27.985000,1625085,104582
27.990000,1625526,104602
27.995000,1625967,104621
27.997500,1626408,104630
28.000000,1626849,104640
28.005000,1627290,104659
28.010000,1627731,104678
28.015000,1628172,104698
28.020000,1628613,104717
28.025000,1629054,104736
28.030000,1629495,104755
28.035000,1629936,104774
28.040000,1630377,104794
28.045000,1630818,104813
28.047500,1631259,104832
28.050000,1631700,104851
28.051000,1632141,104870
28.052000,1632582,104890
28.053000,1633023,104909
28.054000,1633464,104928
28.055000,1633905,104947
28.057500,1634346,104966
28.060000,1634787,104986
28.065000,1635228,105005
28.070000,1635669,105024
28.071667,1636110,105043
28.073333,1636551,105062
28.075000,1636992,105082
28.077500,1637433,105101
28.080000,1637874,105120
28.085000,1638315,105139
28.090000,1638756,105158
28.095000,1639197,105178
28.100000,1639638,105197
28.105000,1640079,105216
28.110000,1640520,105235
28.115000,1640961,105254
28.117500,1641402,105274
28.120000,1641843,105293
28.125000,1642284,105312
28.130000,1642725,105331
28.135000,1643166,105350
28.140000,1643607,105370
28.145000,1644048,105389
28.150000,1644489,105408
28.155000,1644930,105427
28.160000,1645371,105446
28.165000,1645812,105466
28.170000,1646253,105485
28.175000,1646694,105504
28.180000,1647135,105600
28.185000,1647576,105619
28.190000,1648017,105638
28.195000,1648458,105658
28.200000,1648899,105677
28.205000,1649340,105792
28.210000,1649781,106080
28.215000,1650222,106099
28.220000,1650663,106118
28.225000,1651104,106138
28.230000,1651545,106157
28.235000,1651986,106176
28.240000,1652427,106195
28.245000,1652868,106214
28.250000,1653309,106234
28.255000,1653750,106253
28.260000,1654191,106272
28.265000,1654632,106291
28.270000,1655073,106310
28.275000,1655514,106330
28.280000,1655955,106349
28.285000,1656396,106368
28.290000,1656837,106387
28.295000,1657278,106406
28.300000,1657719,106426
28.305000,1658160,106445
28.310000,1658601,106464
28.315000,1659042,106483
28.320000,1659483,106502
28.325000,1659924,106522
28.330000,1660365,106541
28.335000,1660806,106560
28.340000,1661247,106598
28.345000,1661688,106618
28.350000,1662129,106637
28.355000,1662570,106656
28.360000,1663011,106675
28.365000,1663452,106694
28.370000,1663893,106714
28.375000,1664334,106733
28.380000,1664775,106752
28.385000,1665216,106771
28.390000,1665657,106790
28.395000,1666098,106810
28.400000,1666539,106829
28.405000,1666980,106848
28.410000,1667421,106867
28.415000,1667862,106886
28.420000,1668303,106906
28.425000,1668744,106925
28.430000,1669185,106944
28.435000,1669626,106963
28.440000,1670067,106982
28.445000,1670508,107002
28.450000,1670949,107021
28.455000,1671390,107040
28.460000,1671831,107059
28.465000,1672272,107078
28.470000,1672713,107098
28.475000,1673154,107117
28.480000,1673595,107136
28.495000,1674036,107155
28.505000,1674477,107174
28.750000,1674918,107520
28.755000,1675359,107539
28.760000,1675800,107558
28.765000,1676241,107578
28.770000,1676682,107597
28.775000,1677123,107616
28.780000,1677564,107635
28.785000,1678005,107654
28.790000,1678446,107674
28.795000,1678887,107693
28.800000,1679328,107712
28.805000,1679769,107731
28.810000,1680210,107750
28.915000,1680651,108154
28.920000,1681092,108173
28.925000,1681533,108192
28.930000,1681974,108211
28.935000,1682415,108230
28.940000,1682856,108250
28.945000,1683297,108269
28.950000,1683738,108288
28.955000,1684179,108307
28.960000,1684620,108326
28.965000,1685061,108346
28.970000,1685502,108365
28.975000,1685943,108384
28.980000,1686384,108403
28.985000,1686825,108422
28.990000,1687266,108442
28.995000,1687707,108461
29.000000,1688148,108480
29.005000,1688589,108499
29.010000,1689030,108518
29.015000,1689471,108538
29.020000,1689912,108557
29.025000,1690353,108576
29.030000,1690794,108595
29.035000,1691235,108614
29.040000,1691676,108634
29.045000,1692117,108653
29.050000,1692558,108672
29.055000,1692999,108691
29.060000,1693440,108710
29.145000,1693881,109037
29.150000,1694322,109056
29.155000,1694763,109075
29.160000,1695204,109094
29.165000,1695645,109114
29.170000,1696086,109133
29.175000,1696527,109152
29.180000,1696968,109171
29.185000,1697409,109190
29.190000,1697850,109210
29.195000,1698291,109229
29.200000,1698732,109248
29.205000,1699173,109267
29.210000,1699614,109286
29.215000,1700055,109306
29.220000,1700496,109325
29.225000,1700937,109344
29.230000,1701378,109363
29.235000,1701819,109382
29.240000,1702260,109402
29.245000,1702701,109421
29.250000,1703142,109440
29.255000,1703583,109459
29.260000,1704024,109478
29.265000,1704465,109498
29.270000,1704906,109517
29.275000,1705347,109536
29.280000,1705788,109555
29.285000,1706229,109574
29.290000,1706670,109594
29.295000,1707111,109613
29.300000,1707552,109632
29.305000,1707993,109651
29.310000,1708434,109670
29.315000,1708875,109690
29.320000,1709316,109709
29.325000,1709757,109728
29.330000,1710198,109747
29.335000,1710639,109766
29.340000,1711080,109786
29.345000,1711521,109805
29.350000,1711962,109824
29.355000,1712403,109843
29.360000,1712844,109862
29.365000,1713285,109882
29.370000,1713726,109901
29.465000,1714167,110266
29.470000,1714608,110285
29.475000,1715049,110304
29.480000,1715490,110323
29.485000,1715931,110342
29.490000,1716372,110362
29.495000,1716813,110381
29.500000,1717254,110400
29.505000,1717695,110419
29.510000,1718136,110438
29.515000,1718577,110458
29.520000,1719018,110477
29.525000,1719459,110496
29.530000,1719900,110515
29.535000,1720341,110534
29.540000,1720782,110554
29.545000,1721223,110573
29.550000,1721664,110592
29.555000,1722105,110611
